scenario_id,snapshot_time,lot_id,route_id,current_step_seq,status,tool_group,tool_id,queue_position,due_date_sim,priority,rem_steps,processing_remaining_min,wafers_per_lot,product,is_super_hot
FWD_BASE_T26820,26820.0,Lot_Product_3_514,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,100315.514,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_515,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,100367.204,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_516,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,100418.894,10,583,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_517,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,100470.584,10,583,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_518,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,100522.274,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_519,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,100573.964,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_52,Route_Product_3,224,QUEUING,Diffusion_FE_101,Diffusion_FE_101#4,,77003.32400000001,10,366,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_520,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,74220.43333333333,20,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_521,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,100625.65400000001,10,583,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_522,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,100677.34400000001,10,583,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_523,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,100729.034,10,583,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_524,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,100780.724,10,583,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_525,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,100832.414,10,583,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_526,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,100884.104,10,583,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_527,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,100935.79400000001,10,583,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_528,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,100987.484,10,583,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_529,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,101039.174,10,583,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_53,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,77055.01400000001,10,354,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_530,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,101090.864,10,583,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_531,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,101142.554,10,583,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_54,Route_Product_3,224,QUEUING,Diffusion_FE_101,Diffusion_FE_101#4,,77106.704,10,367,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_55,Route_Product_3,224,PROCESSING,Diffusion_FE_101,Diffusion_FE_101#3,,77158.394,10,363,239.95491004500104,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_56,Route_Product_3,1,PROCESSING,Diffusion_FE_120,Delay_32#10,,77210.084,10,381,508.83,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_57,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,77261.774,10,401,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_58,Route_Product_3,224,QUEUING,Diffusion_FE_101,Diffusion_FE_101#4,,77313.464,10,367,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_59,Route_Product_3,224,QUEUING,Diffusion_FE_101,Diffusion_FE_101#4,,77365.15400000001,10,365,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_6,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,74677.274,10,307,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_60,Route_Product_3,1,PROCESSING,Diffusion_FE_120,Delay_32#120,,77416.84400000001,10,382,508.83,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_61,Route_Product_3,100,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,77468.534,10,486,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_62,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,77520.224,10,370,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_63,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,77571.914,10,371,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_64,Route_Product_3,171,QUEUING,Diffusion_FE_100,Diffusion_FE_100#1,,77623.604,10,414,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_65,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,77675.29400000001,10,355,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_66,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,77726.98400000001,10,399,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_67,Route_Product_3,193,QUEUING,Implant_91,Implant_91#4,,77778.674,10,395,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_68,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,77830.364,10,372,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_69,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,77882.054,10,352,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_7,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,74728.964,10,313,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_70,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,77933.744,10,366,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_71,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,77985.43400000001,10,370,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_72,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,78037.12400000001,10,399,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_73,Route_Product_3,224,PROCESSING,Diffusion_FE_101,Diffusion_FE_101#1,,78088.814,10,368,383.8456602351059,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_74,Route_Product_3,224,QUEUING,Diffusion_FE_101,Diffusion_FE_101#4,,78140.504,10,366,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_75,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,78192.194,10,378,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_76,Route_Product_3,224,QUEUING,Diffusion_FE_101,Diffusion_FE_101#4,,78243.884,10,367,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_77,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,78295.57400000001,10,353,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_78,Route_Product_3,1,PROCESSING,Diffusion_FE_120,Delay_32#110,,78347.26400000001,10,383,508.83,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_79,Route_Product_3,1,PROCESSING,Diffusion_FE_120,Delay_32#134,,78398.954,10,384,508.83,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_8,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,74780.65400000001,10,306,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_80,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,52044.433333333334,20,399,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_81,Route_Product_3,224,QUEUING,Diffusion_FE_101,Diffusion_FE_101#4,,78450.644,10,367,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_82,Route_Product_3,224,QUEUING,Diffusion_FE_101,Diffusion_FE_101#4,,78502.334,10,368,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_83,Route_Product_3,154,PROCESSING,DE_FE_86,Litho_FE_35#1,,78554.024,10,433,260.67587069981766,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_84,Route_Product_3,171,QUEUING,Diffusion_FE_100,Diffusion_FE_100#1,,78605.714,10,418,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_85,Route_Product_3,224,QUEUING,Diffusion_FE_101,Diffusion_FE_101#4,,78657.40400000001,10,365,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_86,Route_Product_3,196,PROCESSING,Litho_FE_111,LithoTrack_FE_115#13,,78709.09400000001,10,395,132.7727097343035,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_87,Route_Product_3,224,QUEUING,Diffusion_FE_101,Diffusion_FE_101#4,,78760.784,10,368,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_88,Route_Product_3,208,PROCESSING,DE_FE_53,Delay_32#126,,78812.474,10,382,173.94094537204003,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_89,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,78864.164,10,400,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_9,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,74832.34400000001,10,350,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_90,Route_Product_3,177,PROCESSING,DE_FE_51,DE_FE_51#12,,78915.854,10,412,174.4185112032796,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_91,Route_Product_3,195,PROCESSING,LithoTrack_FE_115,DE_FE_86#116,,78967.54400000001,10,395,136.1983472312677,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_92,Route_Product_3,208,PROCESSING,DE_FE_53,DE_FE_53#3,,79019.23400000001,10,384,162.15696993821987,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_93,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,79070.924,10,399,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_94,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,79122.614,10,371,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_95,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,79174.304,10,396,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_96,Route_Product_3,195,PROCESSING,LithoTrack_FE_115,DE_FE_86#12,,79225.994,10,397,141.62077356722511,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_97,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,79277.68400000001,10,378,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_98,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,79329.37400000001,10,398,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_99,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,79381.064,10,402,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_4_1,Route_Product_4,306,PROCESSING,DE_BE_13,DE_BE_65#1,,42641.323333333334,10,45,215.68307978822043,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_10,Route_Product_4,274,PROCESSING,Dielectric_BE_27,TF_BE_40#14,,43106.53333333333,10,75,152.70082241756026,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_100,Route_Product_4,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,47655.253333333334,10,191,,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_101,Route_Product_4,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,47706.94333333333,10,318,,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_102,Route_Product_4,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,47758.63333333333,10,174,,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_103,Route_Product_4,8,PROCESSING,Diffusion_FE_127,Planar_FE_77#1,,47810.323333333334,10,247,445.08,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_104,Route_Product_4,189,QUEUING,Diffusion_FE_44,Diffusion_FE_44#1,,47862.01333333333,10,162,,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_105,Route_Product_4,1,PROCESSING,Diffusion_FE_120,DE_FE_59#17,,47913.70333333333,10,213,508.83,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_106,Route_Product_4,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,47965.39333333333,10,320,,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_107,Route_Product_4,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,48017.08333333333,10,336,,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_108,Route_Product_4,177,QUEUING,Diffusion_FE_94,Diffusion_FE_94#1,,48068.77333333333,10,174,,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_109,Route_Product_4,144,PROCESSING,Litho_REG_FE_64,WE_FE_84#17,,48120.46333333333,10,204,132.86361511164674,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_11,Route_Product_4,1,PROCESSING,Diffusion_FE_120,Dielectric_BE_28#1,,43158.22333333333,10,22,508.83,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_110,Route_Product_4,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,48172.15333333333,10,192,,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_111,Route_Product_4,146,PROCESSING,DE_FE_86,Litho_FE_111#12,,48223.84333333333,10,203,241.5933243016076,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_112,Route_Product_4,142,PROCESSING,Litho_FE_111,DE_FE_86#119,,48275.53333333333,10,208,132.03157893866955,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_113,Route_Product_4,156,QUEUING,Diffusion_FE_122,Diffusion_FE_122#3,,48327.22333333333,10,193,,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_114,Route_Product_4,156,PROCESSING,Diffusion_FE_122,Diffusion_FE_122#1,,48378.91333333333,10,192,208.4249335352805,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_115,Route_Product_4,125,PROCESSING,DE_FE_71,LithoMet_FE_19#6,,48430.60333333333,10,222,245.05123008736734,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_116,Route_Product_4,146,PROCESSING,DE_FE_86,Implant_132#8,,48482.293333333335,10,202,160.07910069307366,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_117,Route_Product_4,1,PROCESSING,Diffusion_FE_120,DE_FE_59#16,,48533.98333333333,10,213,508.83,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_118,Route_Product_4,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,48585.67333333333,10,319,,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_119,Route_Product_4,114,PROCESSING,DE_FE_71,LithoMet_FE_19#13,,48637.36333333333,10,233,199.89291574404427,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_12,Route_Product_4,310,PROCESSING,TF_BE_40,TF_BE_23#11,,43209.91333333333,10,42,128.2274893430485,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_120,Route_Product_4,191,QUEUING,LithoMet_FE_19,LithoMet_FE_19#11,,34749.85533333333,20,158,,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_121,Route_Product_4,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,48689.05333333333,10,194,,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_122,Route_Product_4,121,PROCESSING,LithoTrack_FE_115,WE_FE_108#22,,48740.74333333333,10,225,201.72537233761904,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_123,Route_Product_4,129,PROCESSING,DefMet_FE_43,WE_FE_108#1,,48792.433333333334,10,220,123.40768693174361,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_124,Route_Product_4,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,48844.12333333333,10,193,,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_125,Route_Product_4,147,PROCESSING,WE_FE_108,DE_FE_86#117,,48895.81333333333,10,201,141.88112742535628,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_126,Route_Product_4,122,PROCESSING,Litho_FE_92,LithoTrack_FE_115#24,,48947.503333333334,10,226,125.06011765911171,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_127,Route_Product_4,99,QUEUING,WE_FE_108,WE_FE_108#13,,48999.19333333333,10,249,,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_128,Route_Product_4,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,49050.88333333333,10,252,,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_129,Route_Product_4,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,49102.573333333334,10,319,,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_13,Route_Product_4,329,PROCESSING,Dielectric_BE_28,Planar_BE_75#12,,43261.60333333333,10,20,138.41107595859268,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_130,Route_Product_4,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,49154.26333333333,10,250,,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_131,Route_Product_4,112,QUEUING,Litho_REG_FE_64,Litho_REG_FE_64#5,,49205.95333333333,10,238,,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_132,Route_Product_4,1,PROCESSING,Diffusion_FE_120,Planar_FE_77#3,,49257.64333333333,10,249,508.83,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_133,Route_Product_4,4,QUEUING,Diffusion_FE_125,Diffusion_FE_125#4,,49309.33333333333,10,319,,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_134,Route_Product_4,96,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,49361.02333333333,10,251,,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_135,Route_Product_4,1,PROCESSING,Diffusion_FE_120,Delay_32#122,,49412.71333333333,10,250,508.83,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_136,Route_Product_4,146,PROCESSING,DE_FE_86,Litho_REG_FE_64#15,,49464.40333333333,10,203,196.60520402463192,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_137,Route_Product_4,1,PROCESSING,Diffusion_FE_120,DefMet_FE_43#1,,49516.09333333333,10,229,508.83,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_138,Route_Product_4,134,PROCESSING,DE_FE_59,DE_FE_59#10,,49567.78333333333,10,214,156.82214396056767,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_139,Route_Product_4,147,PROCESSING,WE_FE_108,DE_FE_86#11,,49619.47333333333,10,202,138.5868501998371,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_14,Route_Product_4,304,PROCESSING,DE_BE_65,LithoMet_BE_18#11,,43313.293333333335,10,47,157.5844568236557,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_140,Route_Product_4,130,PROCESSING,LithoTrack_FE_115,WE_FE_108#25,,49671.16333333333,10,219,145.96159520644431,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_141,Route_Product_4,121,PROCESSING,LithoTrack_FE_115,WE_FE_84#16,,49722.85333333333,10,228,133.21582889047494,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_142,Route_Product_4,123,PROCESSING,LithoMet_FE_19,LithoTrack_FE_115#18,,49774.543333333335,10,225,124.34765355844362,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_143,Route_Product_4,125,PROCESSING,DE_FE_71,DE_FE_71#18,,49826.23333333333,10,224,149.21103963315215,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_144,Route_Product_4,110,QUEUING,TF_Met_FE_61,TF_Met_FE_61#1,,49877.92333333333,10,238,,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_145,Route_Product_4,125,PROCESSING,DE_FE_71,Litho_REG_FE_64#13,,49929.61333333333,10,224,206.8655393421726,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_146,Route_Product_4,119,PROCESSING,WE_FE_84,DE_FE_86#106,,49981.30333333333,10,229,125.33340829057727,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_147,Route_Product_4,96,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,50032.99333333333,10,249,,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_148,Route_Product_4,96,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,50084.683333333334,10,252,,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_149,Route_Product_4,111,QUEUING,LithoMet_FE_19,LithoMet_FE_19#11,,50136.37333333333,10,237,,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_15,Route_Product_4,264,PROCESSING,WE_BE_9,DE_BE_66#10,,43364.98333333333,10,87,122.13462769866811,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_150,Route_Product_4,125,PROCESSING,DE_FE_71,DE_FE_71#10,,50188.06333333333,10,224,134.7868603855826,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_151,Route_Product_4,27,QUEUING,Diffusion_FE_44,Diffusion_FE_44#1,,50239.753333333334,10,249,,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_152,Route_Product_4,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,50291.44333333333,10,252,,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_153,Route_Product_4,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,50343.13333333333,10,251,,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_154,Route_Product_4,125,PROCESSING,DE_FE_71,DE_FE_71#2,,50394.823333333334,10,225,163.87289545604324,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_155,Route_Product_4,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,50446.51333333333,10,320,,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_156,Route_Product_4,1,PROCESSING,Diffusion_FE_120,Delay_32#143,,50498.20333333333,10,252,508.83,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_157,Route_Product_4,71,PROCESSING,Implant_132,Litho_FE_98#6,,50549.89333333333,10,275,145.06392202804284,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_158,Route_Product_4,97,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,50601.58333333333,10,250,,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_159,Route_Product_4,11,QUEUING,WE_FE_108,WE_FE_108#13,,50653.27333333333,10,334,,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_16,Route_Product_4,316,PROCESSING,LithoTrack_FE_95,Dielectric_BE_21#2,,43416.67333333333,10,36,151.03317237575902,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_160,Route_Product_4,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,36765.85533333333,20,251,,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_161,Route_Product_4,41,PROCESSING,DE_FE_59,DE_FE_71#15,,50704.96333333333,10,307,232.32905789095264,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_162,Route_Product_4,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,50756.65333333333,10,337,,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_163,Route_Product_4,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,50808.34333333333,10,251,,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_164,Route_Product_4,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,50860.03333333333,10,251,,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_165,Route_Product_4,72,PROCESSING,DE_FE_86,Litho_FE_98#2,,50911.72333333333,10,275,242.03604921203495,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_166,Route_Product_4,68,PROCESSING,Litho_FE_98,DE_FE_86#113,,50963.41333333333,10,278,198.0,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_167,Route_Product_4,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,51015.10333333333,10,251,,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_168,Route_Product_4,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,51066.793333333335,10,337,,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_169,Route_Product_4,97,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,51118.48333333333,10,252,,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_17,Route_Product_4,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,43468.363333333335,10,173,,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_170,Route_Product_4,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,51170.17333333333,10,320,,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_171,Route_Product_4,78,PROCESSING,Implant_132,Litho_FE_111#13,,51221.86333333333,10,269,134.58303780066313,25,Product_4,false
FWD_BASE_T26820,26820.0,Lot_Product_4_172,Route_Product_4,1,PROCESSING,Diffusion_FE_120,Planar_FE_77#2,,51273.55333333333,10,249,508.83,25,Product_4,false
